"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y"
79, 3.257990755320000e-01, 2.220446049250313e-16, 1.150608441506687e+05, 1.891562961737974e-01, 3.329572531596454e-03, 0.000000000000000e+00
80, 3.357351552200000e-01, 2.220446049250313e-16, 1.150607033624665e+05, 1.891123647991378e-01, 3.315697467188748e-03, 0.000000000000000e+00
81, 3.459576954530000e-01, 2.220446049250313e-16, 1.150605645446689e+05, 1.890690482670667e-01, 3.301968459425676e-03, 0.000000000000000e+00
82, 3.564815603450000e-01, 2.220446049250313e-16, 1.150604262521651e+05, 1.890258956470117e-01, 3.288369987939919e-03, 0.000000000000000e+00
83, 3.673226369200000e-01, 2.220446049250313e-16, 1.150602885610458e+05, 1.889829306822373e-01, 3.274889388047617e-03, 0.000000000000000e+00
84, 3.784979252510000e-01, 2.220446049250313e-16, 1.150601526320730e+05, 1.889405155754390e-01, 3.261520027430628e-03, 0.000000000000000e+00
85, 3.900256382880000e-01, 2.220446049250313e-16, 1.150600184422165e+05, 1.888986431403079e-01, 3.248252684604924e-03, 0.000000000000000e+00
86, 4.019253126140000e-01, 2.220446049250313e-16, 1.150598850495295e+05, 1.888570194529654e-01, 3.235077087008118e-03, 0.000000000000000e+00
87, 4.142179315450000e-01, 2.220446049250313e-16, 1.150597527173162e+05, 1.888157266745210e-01, 3.221983649473467e-03, 0.000000000000000e+00
88, 4.269260622260000e-01, 2.220446049250313e-16, 1.150596228318004e+05, 1.887751973604889e-01, 3.208958734687277e-03, 0.000000000000000e+00
89, 4.400740085990000e-01, 2.220446049250313e-16, 1.150594956295693e+05, 1.887355053352634e-01, 3.195957151169371e-03, 0.000000000000000e+00
90, 4.536879824320000e-01, 2.220446049250313e-16, 1.150593687413338e+05, 1.886959112888354e-01, 3.182884233017332e-03, 0.000000000000000e+00
91, 4.677962949600000e-01, 2.220446049250313e-16, 1.150592404418037e+05, 1.886558768638244e-01, 3.169656367836958e-03, 0.000000000000000e+00
92, 4.824295720830000e-01, 2.220446049250313e-16, 1.150591111349183e+05, 1.886155281049069e-01, 3.156227644661820e-03, 0.000000000000000e+00
93, 4.976209965680000e-01, 2.220446049250313e-16, 1.150589810345435e+05, 1.885749317465412e-01, 3.142574316982345e-03, 0.000000000000000e+00
94, 5.134065813120000e-01, 2.220446049250313e-16, 1.150588493087159e+05, 1.885338281839146e-01, 3.128707592367420e-03, 0.000000000000000e+00
95, 5.298254783930000e-01, 2.220446049250313e-16, 1.150587161978254e+05, 1.884922924280178e-01, 3.114665115227103e-03, 0.000000000000000e+00
96, 5.469203295140000e-01, 2.220446049250313e-16, 1.150585827344655e+05, 1.884506466879678e-01, 3.100479620534562e-03, 0.000000000000000e+00
97, 5.647376644470000e-01, 2.220446049250313e-16, 1.150584495768220e+05, 1.884090963433219e-01, 3.086176543211288e-03, 0.000000000000000e+00
98, 5.833283553420000e-01, 2.220446049250313e-16, 1.150583164245860e+05, 1.883675476860139e-01, 3.071770621287343e-03, 0.000000000000000e+00
99, 6.027481362320000e-01, 2.220446049250313e-16, 1.150581826845132e+05, 1.883258156008423e-01, 3.057265942495887e-03, 0.000000000000000e+00
100, 6.230581989500000e-01, 2.220446049250313e-16, 1.150580499851973e+05, 1.882844082721368e-01, 3.042667129145401e-03, 0.000000000000000e+00
101, 6.443258788700000e-01, 2.220446049250313e-16, 1.150579185961424e+05, 1.882434097956485e-01, 3.027970679374079e-03, 0.000000000000000e+00
102, 6.666254466970000e-01, 2.220446049250313e-16, 1.150577870775713e+05, 1.882023709050847e-01, 3.013163761546283e-03, 0.000000000000000e+00
103, 6.900390259370000e-01, 2.220446049250313e-16, 1.150576559288227e+05, 1.881614474134821e-01, 2.998226504725780e-03, 0.000000000000000e+00
104, 7.146576599530000e-01, 2.220446049250313e-16, 1.150575259597108e+05, 1.881208920142376e-01, 2.983140369984542e-03, 0.000000000000000e+00
105, 7.405825578610000e-01, 2.220446049250313e-16, 1.150573967953944e+05, 1.880805877423677e-01, 2.967902838490243e-03, 0.000000000000000e+00
