"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y", "Heat_Flux"
1169, 2.210974693298340e-01, -5.226382613182070e-02, 3.697055338272618e+04, -1.253705242247152e-01, 3.581754766302630e-03, -2.814177478132912e-04, -4.727142172212849e+02
2313, 1.973092555999760e-03, 5.815388169139620e-03, 3.603357855272316e+04, -1.903200960549349e-01, 4.113157593215912e-03, 6.021264679275277e-03, -2.457946799762499e+03
2339, 2.858132123947140e-03, 6.970721762627360e-03, 3.373781975295413e+04, -3.494583634830748e-01, 4.462430936228592e-03, 5.234094781526357e-03, -2.184945598226139e+03
2287, 1.276999711990360e-03, 4.656096920371060e-03, 3.882234291929951e+04, 2.992515708524139e-03, 3.413534545390757e-03, 6.387328602950037e-03, -2.381153970828049e+03
2261, 7.326900959014890e-04, 3.494375152513380e-03, 4.178908208234556e+04, 2.086420510019779e-01, 2.502763149839017e-03, 6.245475840338612e-03, -2.045488883728140e+03
2235, 3.451704978942870e-04, 2.330780262127520e-03, 4.480571980347548e+04, 4.177504732139654e-01, 1.530061769670550e-03, 5.677322719720586e-03, -1.597732171812497e+03
2209, 1.051127910614010e-04, 1.165737863630060e-03, 4.707954135248034e+04, 5.753680860859309e-01, 7.476394054192732e-04, 5.048470770157436e-03, -1.250240724855088e+03
2183, 0.000000000000000e+00, 0.000000000000000e+00, 5.047784447982537e+04, 8.109329337239871e-01, -1.096771581986124e-04, 4.097699012213251e-03, -8.090066404304270e+02
2157, 1.753866672515870e-04, -1.459796912968160e-03, 5.308603038556216e+04, 9.917281401765140e-01, -5.144985581874999e-04, 2.784709538277446e-03, -3.207572643253654e+02
2131, 5.391836166381840e-04, -2.918316749855880e-03, 5.450219185468326e+04, 1.089894150742212e+00, -4.958219941960476e-04, 1.526825034025117e-03, -3.294608337599291e+01
2105, 1.121968030929570e-03, -4.374681971967220e-03, 5.516723831663636e+04, 1.135994090215417e+00, -2.180878360422989e-04, 4.620159464177295e-04, 7.546494617418030e+01
2079, 1.912891864776610e-03, -5.828497931361200e-03, 5.511528818688619e+04, 1.132392991684535e+00, 2.451561974616115e-04, -3.749934484870531e-04, 6.434542982256630e+01
2053, 3.018766641616820e-03, -7.276044692844150e-03, 5.444920641140681e+04, 1.086221285960958e+00, 8.156920171030271e-04, -9.214486677030350e-04, -1.013255095168172e+01
2027, 4.468053579330440e-03, -8.714943192899231e-03, 5.348480797398329e+04, 1.019370754251170e+00, 1.342410724585492e-03, -1.220259007288946e-03, -9.409462462326424e+01
2001, 6.177186965942380e-03, -1.014706678688530e-02, 5.255123469815878e+04, 9.546569726261693e-01, 1.740273002742766e-03, -1.385337086341772e-03, -1.625389780202698e+02
1975, 8.062899112701419e-03, -1.157660502940420e-02, 5.155271418110723e+04, 8.854411538341340e-01, 2.060747312304913e-03, -1.473069926827153e-03, -2.191105338503122e+02
1949, 1.017087697982790e-02, -1.300184894353150e-02, 5.045058685694359e+04, 8.090434796227757e-01, 2.332180695452648e-03, -1.472653054350821e-03, -2.596093441816390e+02
1923, 1.256430149078370e-02, -1.441901084035630e-02, 4.942213185802954e+04, 7.377526512171707e-01, 2.528100047890831e-03, -1.406731803111740e-03, -2.770503676069919e+02
1897, 1.524919271469120e-02, -1.582761853933330e-02, 4.854227584346382e+04, 6.767624628061305e-01, 2.672238776578562e-03, -1.331282346948965e-03, -2.832801239768323e+02
1871, 1.820489764213560e-02, -1.722909882664680e-02, 4.774261503877678e+04, 6.213312759580645e-01, 2.787425220081846e-03, -1.259489877986667e-03, -2.899544567572327e+02
1845, 2.143678069114690e-02, -1.862346194684510e-02, 4.701132764876838e+04, 5.706396230502365e-01, 2.890564786138150e-03, -1.202472462282931e-03, -3.030682984973384e+02
1819, 2.490270137786870e-02, -2.001537941396240e-02, 4.632239751811608e+04, 5.228841064941946e-01, 2.988184845107876e-03, -1.157596490412887e-03, -3.250860479805227e+02
1793, 2.861636877059940e-02, -2.140477113425730e-02, 4.560882373600892e+04, 4.734203320863156e-01, 3.073016998553501e-03, -1.096905251808238e-03, -3.467255729950149e+02
