"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y", "Heat_Flux"
111, 9.309419431120000e-01, 2.220446049250313e-16, 1.150566407694972e+05, 1.878446783662485e-01, 2.769578468308489e-03, 0.000000000000000e+00, -5.733737994787853e+00
112, 9.700840484090000e-01, 2.220446049250313e-16, 1.150565332320176e+05, 1.878111225055174e-01, 2.753616966232225e-03, 0.000000000000000e+00, -5.668001963784258e+00
113, 1.011955220140000e+00, 2.220446049250313e-16, 1.150564324103096e+05, 1.877796622257713e-01, 2.737351279715939e-03, 0.000000000000000e+00, -5.601416530244687e+00
114, 1.054913688830000e+00, 2.220446049250313e-16, 1.150563299868662e+05, 1.877477021424744e-01, 2.721373467235992e-03, 0.000000000000000e+00, -5.536360946753298e+00
115, 1.097872157520000e+00, 2.220446049250313e-16, 1.150562325143059e+05, 1.877172869265753e-01, 2.706048763589155e-03, 0.000000000000000e+00, -5.474308313620097e+00
116, 1.140830626210000e+00, 2.220446049250313e-16, 1.150561441328355e+05, 1.876897084830302e-01, 2.691365934158684e-03, 0.000000000000000e+00, -5.415196814989607e+00
117, 1.183789094900000e+00, 2.220446049250313e-16, 1.150560627549987e+05, 1.876643154445323e-01, 2.677301517874488e-03, 0.000000000000000e+00, -5.358884116416831e+00
118, 1.226747563590000e+00, 2.220446049250313e-16, 1.150559887797089e+05, 1.876412322875428e-01, 2.663826156704734e-03, 0.000000000000000e+00, -5.305209454834905e+00
119, 1.269706032280000e+00, 2.220446049250313e-16, 1.150559229131903e+05, 1.876206793813990e-01, 2.650914686576995e-03, 0.000000000000000e+00, -5.254040465990330e+00
120, 1.312664500970000e+00, 2.220446049250313e-16, 1.150558632925383e+05, 1.876020754276698e-01, 2.638534410422082e-03, 0.000000000000000e+00, -5.205212975099805e+00
121, 1.355622969660000e+00, 2.220446049250313e-16, 1.150558085437134e+05, 1.875849916727756e-01, 2.626645602309231e-03, 0.000000000000000e+00, -5.158537109789261e+00
122, 1.398581438350000e+00, 2.220446049250313e-16, 1.150557596714553e+05, 1.875697416344254e-01, 2.615214458761470e-03, 0.000000000000000e+00, -5.113854779177844e+00
123, 1.441539907040000e+00, 2.220446049250313e-16, 1.150557171553346e+05, 1.875564749572496e-01, 2.604215991828126e-03, 0.000000000000000e+00, -5.071048889648500e+00
124, 1.484498375720000e+00, 2.220446049250313e-16, 1.150556794408959e+05, 1.875447065909491e-01, 2.593623700216687e-03, 0.000000000000000e+00, -5.029995513316938e+00
125, 1.527456844410000e+00, 2.220446049250313e-16, 1.150556452261016e+05, 1.875340302492775e-01, 2.583406923763621e-03, 0.000000000000000e+00, -4.990555173872910e+00
126, 1.570415313100000e+00, 2.220446049250313e-16, 1.150556150439333e+05, 1.875246122432077e-01, 2.573538442620662e-03, 0.000000000000000e+00, -4.952605800259334e+00
127, 1.613373781790000e+00, 2.220446049250313e-16, 1.150555899374181e+05, 1.875167780375918e-01, 2.563999668491855e-03, 0.000000000000000e+00, -4.916062258078878e+00
128, 1.656332250480000e+00, 2.220446049250313e-16, 1.150555693519207e+05, 1.875103545646903e-01, 2.554776307840784e-03, 0.000000000000000e+00, -4.880855512896765e+00
129, 1.699290719170000e+00, 2.220446049250313e-16, 1.150555526193138e+05, 1.875051333429432e-01, 2.545850798855622e-03, 0.000000000000000e+00, -4.846911865317162e+00
130, 1.742249187860000e+00, 2.220446049250313e-16, 1.150555420592300e+05, 1.875018381876100e-01, 2.537186987924895e-03, 0.000000000000000e+00, -4.814069527869161e+00
131, 1.785207656550000e+00, 2.220446049250313e-16, 1.150555383527957e+05, 1.875006816364726e-01, 2.528758569681354e-03, 0.000000000000000e+00, -4.782227956229012e+00
132, 1.828166125240000e+00, 2.220446049250313e-16, 1.150555548344436e+05, 1.875058245492787e-01, 2.520545065099978e-03, 0.000000000000000e+00, -4.751324748902713e+00
133, 1.871124593930000e+00, 2.220446049250313e-16, 1.150555308320235e+05, 1.874983348641155e-01, 2.512434132239498e-03, 0.000000000000000e+00, -4.720946474153346e+00
134, 1.914083062620000e+00, 2.220446049250313e-16, 1.150556588508369e+05, 1.875382816946507e-01, 2.504594922286620e-03, 0.000000000000000e+00, -4.691548646010658e+00
135, 1.957041531310000e+00, 2.220446049250313e-16, 1.150547289357162e+05, 1.872481121425544e-01, 2.495829238387189e-03, 0.000000000000000e+00, -4.659871445164238e+00
136, 2.000000000000000e+00, 2.220446049250313e-16, 1.150642364381587e+05, 1.902148213226451e-01, 2.492165054476804e-03, 0.000000000000000e+00, -4.643555953154429e+00
