"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y", "Heat_Flux"
2417, 6.539613008499150e-03, 1.041201036423440e-02, 3.146006598718053e+04, -5.073485512282336e-01, 4.673152284179406e-03, 3.820191174534644e-03, -1.516072778623134e+03
2391, 5.185037851333620e-03, 9.267500601708891e-03, 3.201630986860856e+04, -4.687906297397626e-01, 4.525298051201498e-03, 3.986111609548950e-03, -1.394333237661478e+03
2365, 3.939032554626460e-03, 8.121287450194361e-03, 3.245099938976963e+04, -4.386586588751838e-01, 4.413756169292919e-03, 4.356610433841524e-03, -1.595319803572440e+03
2339, 2.858132123947140e-03, 6.970721762627360e-03, 3.370201317427249e+04, -3.519404173009665e-01, 4.324658780080658e-03, 5.072498437775884e-03, -2.004406351115075e+03
2313, 1.973092555999760e-03, 5.815388169139620e-03, 3.599948046698530e+04, -1.926837199197259e-01, 4.017785874940213e-03, 5.881649713001575e-03, -2.305603352397659e+03
2287, 1.276999711990360e-03, 4.656096920371060e-03, 3.879120064953370e+04, 8.337842011860762e-04, 3.350115248268604e-03, 6.268659849169798e-03, -2.260092275045577e+03
2261, 7.326900959014890e-04, 3.494375152513380e-03, 4.176091208313341e+04, 2.066893524569376e-01, 2.463346157717973e-03, 6.147113407598367e-03, -1.955360896966084e+03
2235, 3.451704978942870e-04, 2.330780262127520e-03, 4.478071092468721e+04, 4.160168983971832e-01, 1.508789050536141e-03, 5.598389898807076e-03, -1.535845063996499e+03
2209, 1.051127910614010e-04, 1.165737863630060e-03, 4.705626261153034e+04, 5.737544416111441e-01, 7.383721741093934e-04, 4.985893348409611e-03, -1.208059723221323e+03
2183, 0.000000000000000e+00, 0.000000000000000e+00, 5.045666226140368e+04, 8.094646167822200e-01, -1.084104188992355e-04, 4.050371779624049e-03, -7.827576703437644e+02
2157, 1.753866672515870e-04, -1.459796912968160e-03, 5.307142393953294e+04, 9.907156450857373e-01, -5.083917983979284e-04, 2.751656865994171e-03, -3.085334343774565e+02
2131, 5.391836166381840e-04, -2.918316749855880e-03, 5.449323877320889e+04, 1.089273537690825e+00, -4.908385418921448e-04, 1.511479083618446e-03, -3.027288154786657e+01
2105, 1.121968030929570e-03, -4.374681971967220e-03, 5.516295900228226e+04, 1.135697455101938e+00, -2.192230984827721e-04, 4.644209835825075e-04, 7.434607163045624e+01
2079, 1.912891864776610e-03, -5.828497931361200e-03, 5.511465318932295e+04, 1.132348974685865e+00, 2.339091501522885e-04, -3.577898489065021e-04, 6.420812405746999e+01
2053, 3.018766641616820e-03, -7.276044692844150e-03, 5.445260208130966e+04, 1.086456668277755e+00, 7.912999282115359e-04, -8.938940792795958e-04, -6.361470830347939e+00
2027, 4.468053579330440e-03, -8.714943192899231e-03, 5.349078763025811e+04, 1.019785254302084e+00, 1.305079884853142e-03, -1.186325060994583e-03, -8.561852207371884e+01
2001, 6.177186965942380e-03, -1.014706678688530e-02, 5.255832114746752e+04, 9.551481937707095e-01, 1.691541802986675e-03, -1.346544817440488e-03, -1.494709383639344e+02
1975, 8.062899112701419e-03, -1.157660502940420e-02, 5.156044356809217e+04, 8.859769423730648e-01, 2.000239878246858e-03, -1.429817810991221e-03, -2.009182706085612e+02
1949, 1.017087697982790e-02, -1.300184894353150e-02, 5.045896911578729e+04, 8.096245241774799e-01, 2.257004196345354e-03, -1.425182932828239e-03, -2.350712443473078e+02
1923, 1.256430149078370e-02, -1.441901084035630e-02, 4.943104688906084e+04, 7.383706266737089e-01, 2.436593725643478e-03, -1.355814176731195e-03, -2.455056785582942e+02
1897, 1.524919271469120e-02, -1.582761853933330e-02, 4.855183760432778e+04, 6.774252685231795e-01, 2.566550041084192e-03, -1.278629287249277e-03, -2.452274923230738e+02
1871, 1.820489764213560e-02, -1.722909882664680e-02, 4.775331946209819e+04, 6.220732891788603e-01, 2.677328426178046e-03, -1.209742965846528e-03, -2.491708859582280e+02
1845, 2.143678069114690e-02, -1.862346194684510e-02, 4.702320433437695e+04, 5.714628955868492e-01, 2.789350467575251e-03, -1.160367392905393e-03, -2.651187969014670e+02
1819, 2.490270137786870e-02, -2.001537941396240e-02, 4.633486243631841e+04, 5.237481543578254e-01, 2.904381336368304e-03, -1.125131749230615e-03, -2.936624080488150e+02
1793, 2.861636877059940e-02, -2.140477113425730e-02, 4.562144028603534e+04, 4.742948908214608e-01, 3.007998650276916e-03, -1.073697125161996e-03, -3.227677537103417e+02
1767, 3.265759348869320e-02, -2.278346754610540e-02, 4.501226316237717e+04, 4.320677230433945e-01, 3.088739663094359e-03, -1.016462818523284e-03, -3.414319741291327e+02
1741, 3.698146343231200e-02, -2.415761165320870e-02, 4.450951824987244e+04, 3.972182630990992e-01, 3.162645249655430e-03, -9.751741642508345e-04, -3.587867993591935e+02
1715, 4.156750440597530e-02, -2.553076110780240e-02, 4.399459956885299e+04, 3.615249373141506e-01, 3.235257407262041e-03, -9.407421630851783e-04, -3.823351008747196e+02
1689, 4.642483592033390e-02, -2.690353803336620e-02, 4.345565904732306e+04, 3.241664566010550e-01, 3.302564959992749e-03, -8.998444943025057e-04, -4.052726676788009e+02
1663, 5.161416530609130e-02, -2.826815843582150e-02, 4.297371131264736e+04, 2.907586232106642e-01, 3.348417262989357e-03, -8.533533605826933e-04, -4.190976874752147e+02
1637, 5.711802840232850e-02, -2.962872758507730e-02, 4.254973338292800e+04, 2.613691624493255e-01, 3.375512993023362e-03, -8.042106717731815e-04, -4.250296751035790e+02
1611, 6.298619508743290e-02, -3.097752667963500e-02, 4.217446575877601e+04, 2.353562208740041e-01, 3.387475989985090e-03, -7.569669768033009e-04, -4.255169006186806e+02
1585, 6.917616724967959e-02, -3.232324495911600e-02, 4.185059553794546e+04, 2.129060637321791e-01, 3.401766173769760e-03, -7.247855224590615e-04, -4.293911016983978e+02
1559, 7.564741373062130e-02, -3.367514535784720e-02, 4.146925373531095e+04, 1.864720699801851e-01, 3.438151834654203e-03, -6.978031810701365e-04, -4.409254168965309e+02
1533, 8.247101306915280e-02, -3.502155095338820e-02, 4.107156065286496e+04, 1.589046320964759e-01, 3.475104546888310e-03, -6.680767569759865e-04, -4.526029842344237e+02
1507, 8.964005112648010e-02, -3.636518120765690e-02, 4.070685382616190e+04, 1.336237478299849e-01, 3.497556709700344e-03, -6.355779243544060e-04, -4.591639262747547e+02
1481, 9.719923138618471e-02, -3.769797086715700e-02, 4.035539694289469e+04, 1.092613280999746e-01, 3.507775991425000e-03, -5.987220037911512e-04, -4.608961510365376e+02
1455, 1.051684617996220e-01, -3.901563584804530e-02, 4.005694048260919e+04, 8.857281152003219e-02, 3.516150423297898e-03, -5.683261236218883e-04, -4.615359436112588e+02
1429, 1.134960949420930e-01, -4.033208265900610e-02, 3.974456539741466e+04, 6.691947849106748e-02, 3.527786679966702e-03, -5.376399545823498e-04, -4.647274457662110e+02
1403, 1.222792565822600e-01, -4.162334650754930e-02, 3.943994183141029e+04, 4.580346816951496e-02, 3.529496768083466e-03, -5.048592095126061e-04, -4.648716293872198e+02
1377, 1.314679384231570e-01, -4.290277510881420e-02, 3.918241103740091e+04, 2.795185223661788e-02, 3.531446784369157e-03, -4.803500140343629e-04, -4.657541090279490e+02
1351, 1.410477757453920e-01, -4.417625442147250e-02, 3.887318511140622e+04, 6.516813803308727e-03, 3.550167462677330e-03, -4.538067623722694e-04, -4.704226079302838e+02
1325, 1.511152982711790e-01, -4.541423544287680e-02, 3.858436261986221e+04, -1.350389172691394e-02, 3.556133815195504e-03, -4.247911127872441e-04, -4.704414592234101e+02
1299, 1.616173982620240e-01, -4.663335904479030e-02, 3.833575713863074e+04, -3.073681948931442e-02, 3.556370557118527e-03, -3.980334395357726e-04, -4.678593545212385e+02
1273, 1.725961565971370e-01, -4.781839996576310e-02, 3.808607874190764e+04, -4.804412000918898e-02, 3.554703394446975e-03, -3.721723659607756e-04, -4.657768720856358e+02
1247, 1.840233504772190e-01, -4.897923022508620e-02, 3.784121269783336e+04, -6.501783606763741e-02, 3.554228257092597e-03, -3.511808064116211e-04, -4.664738358784219e+02
1221, 1.958884000778200e-01, -5.011982470750810e-02, 3.755332227001763e+04, -8.497393245561606e-02, 3.570892969706237e-03, -3.299520069397655e-04, -4.713811102307010e+02
1195, 2.082438766956330e-01, -5.121721699833870e-02, 3.725164472078515e+04, -1.058857296843382e-01, 3.585043260516319e-03, -3.049036749405258e-04, -4.747712807905531e+02
1169, 2.210974693298340e-01, -5.226382613182070e-02, 3.698093103362498e+04, -1.246511623369706e-01, 3.590872715397013e-03, -2.821341432301294e-04, -4.756072644705797e+02
1143, 2.344165146350860e-01, -5.327359586954120e-02, 3.668882357518288e+04, -1.448995764316869e-01, 3.606352852867858e-03, -2.612483935590930e-04, -4.814638063608871e+02
1117, 2.482267022132870e-01, -5.422909930348400e-02, 3.634502120794020e+04, -1.687313975560135e-01, 3.639373741977158e-03, -2.360984362016793e-04, -4.903230270641438e+02
1091, 2.625653147697450e-01, -5.509970337152480e-02, 3.601045008354424e+04, -1.919233239348705e-01, 3.658024661195468e-03, -2.067420295559015e-04, -4.950178550668297e+02
1065, 2.774220108985900e-01, -5.587914213538170e-02, 3.570294373978006e+04, -2.132391637237529e-01, 3.668924893637563e-03, -1.777995165542197e-04, -4.975236034675517e+02
1039, 2.927811741828920e-01, -5.656399205327030e-02, 3.537605652400966e+04, -2.358984540496112e-01, 3.687604008017334e-03, -1.480743214423863e-04, -5.047346840698928e+02
1013, 3.086399734020230e-01, -5.713268741965290e-02, 3.501652850337992e+04, -2.608203518990898e-01, 3.715409944927414e-03, -1.134344938380065e-04, -5.157822113827643e+02
987, 3.249974250793460e-01, -5.754758045077320e-02, 3.465961913273958e+04, -2.855607291888497e-01, 3.723270420496689e-03, -7.107308934158017e-05, -5.226202908730419e+02
961, 3.418258726596830e-01, -5.776616930961610e-02, 3.436645745992320e+04, -3.058822197099914e-01, 3.716609588342342e-03, -2.617438328668890e-05, -5.247724244420655e+02
935, 3.590588271617890e-01, -5.778745934367180e-02, 3.412611634402262e+04, -3.225422751043179e-01, 3.682712697207517e-03, 2.362198455673800e-05, -5.203333433517533e+02
909, 3.766198158264160e-01, -5.754299089312550e-02, 3.397328414169668e+04, -3.331363548864896e-01, 3.617410618512737e-03, 7.722244883702380e-05, -5.051335739266623e+02
883, 3.944020271301270e-01, -5.703297257423400e-02, 3.396465208646988e+04, -3.337347149203378e-01, 3.528192502538195e-03, 1.299458174506116e-04, -4.779750172242442e+02
857, 4.122794568538670e-01, -5.622962117195130e-02, 3.411101059931755e+04, -3.235893807675168e-01, 3.422376538650912e-03, 1.779301029097627e-04, -4.416587340512714e+02
831, 4.301885962486270e-01, -5.517242103815080e-02, 3.439271695324605e+04, -3.040619543269902e-01, 3.312153628153288e-03, 2.174005016275837e-04, -4.032900088670848e+02
805, 4.480717480182650e-01, -5.388031527400020e-02, 3.473612124541678e+04, -2.802577271194396e-01, 3.186062384053491e-03, 2.508508983194855e-04, -3.645833744796663e+02
779, 4.658685922622680e-01, -5.236319825053220e-02, 3.513785019724030e+04, -2.524105293322197e-01, 3.054115765166818e-03, 2.774805012311027e-04, -3.266327222780565e+02
3509, 2.320270836353300e-01, 5.570466443896290e-02, 2.399935561515569e+04, -1.024512864180725e+00, 4.440287692905154e-03, 3.963357683373407e-04, -7.873595884387122e+02
753, 4.835794866085050e-01, -5.065427348017690e-02, 3.559432393246594e+04, -2.207685121666676e-01, 2.924346447426083e-03, 2.959252666683447e-04, -2.916798755273587e+02
727, 5.012295246124270e-01, -4.878489673137660e-02, 3.606103800649085e+04, -1.884166513648600e-01, 2.797480066411694e-03, 3.084722347999369e-04, -2.613355628512368e+02
701, 5.188096761703490e-01, -4.676951467990880e-02, 3.652500204389919e+04, -1.562554186301505e-01, 2.674172189193914e-03, 3.167451843767555e-04, -2.345549330251471e+02
675, 5.363336801528930e-01, -4.462694749236110e-02, 3.699493223365092e+04, -1.236806219150988e-01, 2.553915552865405e-03, 3.205748624447560e-04, -2.098299833846142e+02
649, 5.538190603256230e-01, -4.237503558397290e-02, 3.747044713693318e+04, -9.071870193804744e-02, 2.435840380668621e-03, 3.194290638079836e-04, -1.874226430860875e+02
623, 5.713157057762150e-01, -4.003950580954550e-02, 3.792617787549179e+04, -5.912818809344831e-02, 2.328164000004551e-03, 3.158266841534679e-04, -1.683890527949351e+02
597, 5.888153314590450e-01, -3.762762248516080e-02, 3.837155142814058e+04, -2.825561753683091e-02, 2.236413156593527e-03, 3.064592561022393e-04, -1.555849201341412e+02
571, 6.065399646759030e-01, -3.521266952157020e-02, 3.875511171576871e+04, -1.667842012015298e-03, 2.165486222030298e-03, 2.976136492062108e-04, -1.486920558676594e+02
