"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y", "Heat_Flux"
67, 2.245927263960000e-01, 2.220446049250313e-16, 1.150624891451621e+05, 1.896695981996803e-01, 3.378310323228806e-03, 0.000000000000000e+00, -8.517890898935137e+00
68, 2.319701836540000e-01, 2.220446049250313e-16, 1.150623227741239e+05, 1.896176839888219e-01, 3.362296937386397e-03, 0.000000000000000e+00, -8.438090748845894e+00
69, 2.395121189030000e-01, 2.220446049250313e-16, 1.150621596482645e+05, 1.895667823995276e-01, 3.346618462131519e-03, 0.000000000000000e+00, -8.360267934970810e+00
70, 2.472257710730000e-01, 2.220446049250313e-16, 1.150620014233751e+05, 1.895174101027921e-01, 3.331261098281930e-03, 0.000000000000000e+00, -8.284368508044100e+00
71, 2.551187880890000e-01, 2.220446049250313e-16, 1.150618464748884e+05, 1.894690601706371e-01, 3.316195714505427e-03, 0.000000000000000e+00, -8.210192090117534e+00
72, 2.631992566980000e-01, 2.220446049250313e-16, 1.150616930923285e+05, 1.894211988683588e-01, 3.301396381166137e-03, 0.000000000000000e+00, -8.137594684824299e+00
73, 2.714757349350000e-01, 2.220446049250313e-16, 1.150615425140143e+05, 1.893742125993670e-01, 3.286850036367409e-03, 0.000000000000000e+00, -8.066524200588169e+00
74, 2.799572875080000e-01, 2.220446049250313e-16, 1.150613957525331e+05, 1.893284173302128e-01, 3.272544113502259e-03, 0.000000000000000e+00, -7.996915401799405e+00
75, 2.886535243940000e-01, 2.220446049250313e-16, 1.150612507783159e+05, 1.892831797566478e-01, 3.258455584755428e-03, 0.000000000000000e+00, -7.928618607573501e+00
76, 2.975746430190000e-01, 2.220446049250313e-16, 1.150611067224824e+05, 1.892382287543925e-01, 3.244565765944402e-03, 0.000000000000000e+00, -7.861538458843039e+00
77, 3.067314743950000e-01, 2.220446049250313e-16, 1.150609649894280e+05, 1.891940025492322e-01, 3.230864996460003e-03, 0.000000000000000e+00, -7.795634627050585e+00
78, 3.161355336610000e-01, 2.220446049250313e-16, 1.150608261015720e+05, 1.891506641562282e-01, 3.217343062283867e-03, 0.000000000000000e+00, -7.730851218647569e+00
79, 3.257990755320000e-01, 2.220446049250313e-16, 1.150606884396910e+05, 1.891077083149288e-01, 3.203982512844023e-03, 0.000000000000000e+00, -7.667082138651471e+00
80, 3.357351552200000e-01, 2.220446049250313e-16, 1.150605513607895e+05, 1.890649343858232e-01, 3.190767957615164e-03, 0.000000000000000e+00, -7.604248421957572e+00
81, 3.459576954530000e-01, 2.220446049250313e-16, 1.150604159929218e+05, 1.890226943655461e-01, 3.177690745960512e-03, 0.000000000000000e+00, -7.542313056979085e+00
