"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y"
83, 3.673226369200000e-01, 2.220446049250313e-16, 3.467293467971701e+04, 3.500449678804546e-03, 2.054091869865551e-03, 0.000000000000000e+00
84, 3.784979252510000e-01, 2.220446049250313e-16, 3.467152133396525e+04, 3.485749057403363e-03, 2.045700516228302e-03, 0.000000000000000e+00
85, 3.900256382880000e-01, 2.220446049250313e-16, 3.467020642652717e+04, 3.472072321614601e-03, 2.037242247791456e-03, 0.000000000000000e+00
86, 4.019253126140000e-01, 2.220446049250313e-16, 3.466872211164682e+04, 3.456633529606995e-03, 2.028769820774832e-03, 0.000000000000000e+00
87, 4.142179315450000e-01, 2.220446049250313e-16, 3.466732374101124e+04, 3.442088668756995e-03, 2.020294244746941e-03, 0.000000000000000e+00
88, 4.269260622260000e-01, 2.220446049250313e-16, 3.466589073880669e+04, 3.427183594857010e-03, 2.011824574094226e-03, 0.000000000000000e+00
89, 4.400740085990000e-01, 2.220446049250313e-16, 3.466437533312092e+04, 3.411421418313793e-03, 2.003351134923406e-03, 0.000000000000000e+00
90, 4.536879824320000e-01, 2.220446049250313e-16, 3.466293306843728e+04, 3.396420002667063e-03, 1.994872744977053e-03, 0.000000000000000e+00
91, 4.677962949600000e-01, 2.220446049250313e-16, 3.466141302712018e+04, 3.380609609570338e-03, 1.986390905097829e-03, 0.000000000000000e+00
92, 4.824295720830000e-01, 2.220446049250313e-16, 3.466007725984320e+04, 3.366715904512966e-03, 1.977904787397273e-03, 0.000000000000000e+00
93, 4.976209965680000e-01, 2.220446049250313e-16, 3.465854283801533e+04, 3.350755935529263e-03, 1.969399899455741e-03, 0.000000000000000e+00
94, 5.134065813120000e-01, 2.220446049250313e-16, 3.465714438601253e+04, 3.336210228355042e-03, 1.960880353558709e-03, 0.000000000000000e+00
95, 5.298254783930000e-01, 2.220446049250313e-16, 3.465559167311996e+04, 3.320060008672372e-03, 1.952328290010821e-03, 0.000000000000000e+00
96, 5.469203295140000e-01, 2.220446049250313e-16, 3.465419390835649e+04, 3.305521449674925e-03, 1.943737151128259e-03, 0.000000000000000e+00
97, 5.647376644470000e-01, 2.220446049250313e-16, 3.465262218102129e+04, 3.289173455228347e-03, 1.935107970299740e-03, 0.000000000000000e+00
98, 5.833283553420000e-01, 2.220446049250313e-16, 3.465115047565801e+04, 3.273865818485672e-03, 1.926446638581787e-03, 0.000000000000000e+00
99, 6.027481362320000e-01, 2.220446049250313e-16, 3.464956665411140e+04, 3.257392028618739e-03, 1.917744384111850e-03, 0.000000000000000e+00
100, 6.230581989500000e-01, 2.220446049250313e-16, 3.464811575225257e+04, 3.242300775193617e-03, 1.908989771669563e-03, 0.000000000000000e+00
101, 6.443258788700000e-01, 2.220446049250313e-16, 3.464655721851878e+04, 3.226090011243596e-03, 1.900186532299796e-03, 0.000000000000000e+00
102, 6.666254466970000e-01, 2.220446049250313e-16, 3.464503729220656e+04, 3.210280814346146e-03, 1.891330063757447e-03, 0.000000000000000e+00
103, 6.900390259370000e-01, 2.220446049250313e-16, 3.464338703242938e+04, 3.193115981064708e-03, 1.882398482339410e-03, 0.000000000000000e+00
104, 7.146576599530000e-01, 2.220446049250313e-16, 3.464185002800133e+04, 3.177129149703252e-03, 1.873390757365000e-03, 0.000000000000000e+00
105, 7.405825578610000e-01, 2.220446049250313e-16, 3.464022884427975e+04, 3.160266744956803e-03, 1.864306539303704e-03, 0.000000000000000e+00
106, 7.679265552350000e-01, 2.220446049250313e-16, 3.463865321359680e+04, 3.143878150651830e-03, 1.855129363043219e-03, 0.000000000000000e+00
107, 7.968158341210000e-01, 2.220446049250313e-16, 3.463694387029941e+04, 3.126098772443452e-03, 1.845845258164386e-03, 0.000000000000000e+00
108, 8.273919576770000e-01, 2.220446049250313e-16, 3.463537483842218e+04, 3.109778814241453e-03, 1.836458280892048e-03, 0.000000000000000e+00
109, 8.598142887360000e-01, 2.220446049250313e-16, 3.463368169609815e+04, 3.092167947082420e-03, 1.826952841905783e-03, 0.000000000000000e+00
110, 8.942628795040000e-01, 2.220446049250313e-16, 3.463196592276179e+04, 3.074321688163297e-03, 1.817310009837947e-03, 0.000000000000000e+00
111, 9.309419431120000e-01, 2.220446049250313e-16, 3.463023028406133e+04, 3.056268803797890e-03, 1.807528963432702e-03, 0.000000000000000e+00
112, 9.700840484090000e-01, 2.220446049250313e-16, 3.462854337098886e+04, 3.038722728901298e-03, 1.797597118249906e-03, 0.000000000000000e+00
113, 1.011955220140000e+00, 2.220446049250313e-16, 3.462685289222949e+04, 3.021139566255160e-03, 1.787474292119939e-03, 0.000000000000000e+00
114, 1.054913688830000e+00, 2.220446049250313e-16, 3.462512011578167e+04, 3.003116453014352e-03, 1.777546648031342e-03, 0.000000000000000e+00
115, 1.097872157520000e+00, 2.220446049250313e-16, 3.462353653364880e+04, 2.986645153359569e-03, 1.768040458111688e-03, 0.000000000000000e+00
116, 1.140830626210000e+00, 2.220446049250313e-16, 3.462190830886708e+04, 2.969709512492902e-03, 1.758928716271698e-03, 0.000000000000000e+00
117, 1.183789094900000e+00, 2.220446049250313e-16, 3.462033085989080e+04, 2.953302005588683e-03, 1.750200529374066e-03, 0.000000000000000e+00
118, 1.226747563590000e+00, 2.220446049250313e-16, 3.461903054538042e+04, 2.939777055097378e-03, 1.741841249122286e-03, 0.000000000000000e+00
119, 1.269706032280000e+00, 2.220446049250313e-16, 3.461772378473590e+04, 2.926185056484644e-03, 1.733818971716472e-03, 0.000000000000000e+00
120, 1.312664500970000e+00, 2.220446049250313e-16, 3.461653537144291e+04, 2.913824023194143e-03, 1.726110307336283e-03, 0.000000000000000e+00
121, 1.355622969660000e+00, 2.220446049250313e-16, 3.461523502108932e+04, 2.900298699887176e-03, 1.718701013076628e-03, 0.000000000000000e+00
122, 1.398581438350000e+00, 2.220446049250313e-16, 3.461410102009850e+04, 2.888503624822218e-03, 1.711575745346307e-03, 0.000000000000000e+00
123, 1.441539907040000e+00, 2.220446049250313e-16, 3.461283477630613e+04, 2.875333053806553e-03, 1.704710121725562e-03, 0.000000000000000e+00
124, 1.484498375720000e+00, 2.220446049250313e-16, 3.461162203906419e+04, 2.862719020028342e-03, 1.698085977187369e-03, 0.000000000000000e+00
125, 1.527456844410000e+00, 2.220446049250313e-16, 3.461045015535569e+04, 2.850529915767410e-03, 1.691691087262580e-03, 0.000000000000000e+00
126, 1.570415313100000e+00, 2.220446049250313e-16, 3.460936377514475e+04, 2.839230158323819e-03, 1.685523879938085e-03, 0.000000000000000e+00
127, 1.613373781790000e+00, 2.220446049250313e-16, 3.460846038582207e+04, 2.829833742482806e-03, 1.679551180692624e-03, 0.000000000000000e+00
128, 1.656332250480000e+00, 2.220446049250313e-16, 3.460738327242725e+04, 2.818630371896533e-03, 1.673793934577649e-03, 0.000000000000000e+00
129, 1.699290719170000e+00, 2.220446049250313e-16, 3.460641237486284e+04, 2.808531783142848e-03, 1.668153684739957e-03, 0.000000000000000e+00
130, 1.742249187860000e+00, 2.220446049250313e-16, 3.460551078297887e+04, 2.799154062986107e-03, 1.662812978945294e-03, 0.000000000000000e+00
131, 1.785207656550000e+00, 2.220446049250313e-16, 3.460449838034306e+04, 2.788623767878811e-03, 1.657358923055080e-03, 0.000000000000000e+00
132, 1.828166125240000e+00, 2.220446049250313e-16, 3.460276405470360e+04, 2.770584541043875e-03, 1.652644781678204e-03, 0.000000000000000e+00
133, 1.871124593930000e+00, 2.220446049250313e-16, 3.460684230205984e+04, 2.813003581317745e-03, 1.646945546340335e-03, 0.000000000000000e+00
134, 1.914083062620000e+00, 2.220446049250313e-16, 3.458562022948920e+04, 2.592266614568774e-03, 1.643140927962247e-03, 0.000000000000000e+00
135, 1.957041531310000e+00, 2.220446049250313e-16, 3.463796080308405e+04, 3.136676186950114e-03, 1.635193961502228e-03, 0.000000000000000e+00
136, 2.000000000000000e+00, 2.220446049250313e-16, 3.452743723792592e+04, 1.987088348812345e-03, 1.651098072934446e-03, 0.000000000000000e+00
