"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y", "Heat_Flux"
80, 3.357351552200000e-01, 2.220446049250313e-16, 3.467681286411295e+04, 3.540787805875043e-03, 2.078875646478629e-03, 0.000000000000000e+00, -1.671024021249568e+03
81, 3.459576954530000e-01, 2.220446049250313e-16, 3.467553951918035e+04, 3.527543373828597e-03, 2.070675891934413e-03, 0.000000000000000e+00, -1.646932336108922e+03
82, 3.564815603450000e-01, 2.220446049250313e-16, 3.467413378179628e+04, 3.512921889278855e-03, 2.062411592320041e-03, 0.000000000000000e+00, -1.622722609618251e+03
83, 3.673226369200000e-01, 2.220446049250313e-16, 3.467293415168557e+04, 3.500444186595564e-03, 2.054089880592502e-03, 0.000000000000000e+00, -1.598187254536096e+03
84, 3.784979252510000e-01, 2.220446049250313e-16, 3.467152079571793e+04, 3.485743458935947e-03, 2.045698637556903e-03, 0.000000000000000e+00, -1.573732850488164e+03
85, 3.900256382880000e-01, 2.220446049250313e-16, 3.467020630935112e+04, 3.472071102832304e-03, 2.037240542674015e-03, 0.000000000000000e+00, -1.549234480040145e+03
86, 4.019253126140000e-01, 2.220446049250313e-16, 3.466872229199907e+04, 3.456635405503314e-03, 2.028768321832109e-03, 0.000000000000000e+00, -1.525023886531857e+03
87, 4.142179315450000e-01, 2.220446049250313e-16, 3.466732368696649e+04, 3.442088106621778e-03, 2.020292965106428e-03, 0.000000000000000e+00, -1.500938959543548e+03
88, 4.269260622260000e-01, 2.220446049250313e-16, 3.466589067193355e+04, 3.427182899289928e-03, 2.011823514938380e-03, 0.000000000000000e+00, -1.477133719510963e+03
89, 4.400740085990000e-01, 2.220446049250313e-16, 3.466437490243954e+04, 3.411416938671077e-03, 2.003350278435192e-03, 0.000000000000000e+00, -1.453584598951289e+03
90, 4.536879824320000e-01, 2.220446049250313e-16, 3.466293263134377e+04, 3.396415456330020e-03, 1.994872087028111e-03, 0.000000000000000e+00, -1.430177771419907e+03
91, 4.677962949600000e-01, 2.220446049250313e-16, 3.466141276305498e+04, 3.380606862951152e-03, 1.986390448672333e-03, 0.000000000000000e+00, -1.407070422927878e+03
92, 4.824295720830000e-01, 2.220446049250313e-16, 3.466007690285047e+04, 3.366712191327472e-03, 1.977904511663642e-03, 0.000000000000000e+00, -1.384078938371471e+03
